"Incoming Message","Mensaje entrante",module,Magento_AdminNotification
"close","cerrar",module,Magento_AdminNotification
"Notifications","Notificaciones",module,Magento_AdminNotification
"The message has been marked as Read.","El mensaje se ha marcado como leído.",module,Magento_AdminNotification
"We couldn't mark the notification as Read because of an error.","No pudimos marcar la notificación como leída debido a un error.",module,Magento_AdminNotification
"Please select messages.","Seleccione mensajes.",module,Magento_AdminNotification
"A total of %1 record(s) have been marked as Read.","Un total de %1 registro(s) han sido marcado como leídos.",module,Magento_AdminNotification
"Total of %1 record(s) have been removed.","El total de %1 de registro(s) han sido eliminados.",module,Magento_AdminNotification
"We couldn't remove the messages because of an error.","No hemos podido eliminar los mensajes debido a un error.",module,Magento_AdminNotification
"The message has been removed.","El mensaje ha sido eliminado.",module,Magento_AdminNotification
"1 Hour","1 Hora",module,Magento_AdminNotification
"2 Hours","2 Horas",module,Magento_AdminNotification
"6 Hours","6 Horas",module,Magento_AdminNotification
"12 Hours","12 Horas",module,Magento_AdminNotification
"24 Hours","24 Horas",module,Magento_AdminNotification
"critical","crítico",module,Magento_AdminNotification
"major","principal",module,Magento_AdminNotification
"minor","menor",module,Magento_AdminNotification
"notice","aviso",module,Magento_AdminNotification
"Wrong message type","Tipo de mensaje incorrecto",module,Magento_AdminNotification
"Wrong notification ID specified.","ID de la notificación especificada es incorrecto.",module,Magento_AdminNotification
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. We highly recommend changing this value in your Magento <a href=""%1"">configuration</a>.","no se recomienda utilizar {{base_url}} en un entorno de producción para declarar la URL Base Insegura/Segura. Le recomendamos cambiar este valor en su <a href=""%1"">configuración</a> de Magento.",module,Magento_AdminNotification
"One or more of the Cache Types are invalidated: %1. ","Uno o más de los tipos de memoria de caché son inválidos: %1 . ",module,Magento_AdminNotification
"Please go to <a href=""%1"">Cache Management</a> and refresh cache types.","Por favor, vaya a <a href=""%1"">Administración de la Cache</a> y actualice los tipos de memoria de caché.",module,Magento_AdminNotification
"We were unable to synchronize one or more media files. Please refer to the log file for details.","No hemos podido sincronizar uno o más archivos multimedia. Por favor, consulte el archivo de registro para más detalles.",module,Magento_AdminNotification
"Synchronization of media storages has been completed.","La sincronización de almacenamiento multimedia se ha completado.",module,Magento_AdminNotification
"Your web server is set up incorrectly and allows unauthorized access to sensitive files. Please contact your hosting provider.","Su servidor web no está configurado correctamente y permite el acceso no autorizado a archivos sensibles. Por favor, póngase en contacto con su proveedor de hosting.",module,Magento_AdminNotification
"System Messages:","Mensajes del Sistema:",module,Magento_AdminNotification
"Critical System Messages","Mensajes Críticos del Sistema",module,Magento_AdminNotification
"Major System Messages","Mensajes principales del sistema",module,Magento_AdminNotification
"System messages","Mensajes del Sistema",module,Magento_AdminNotification
"Close","Cerrar",module,Magento_AdminNotification
"See All (","Ver todos (",module,Magento_AdminNotification
" unread)"," no leídos)",module,Magento_AdminNotification
"Show Toolbar","Mostrar Barra de Herramientas",module,Magento_AdminNotification
"Show List","Mostrar la Lista",module,Magento_AdminNotification
"Use HTTPS to Get Feed","Utilizar HTTPS para obtener el feed",module,Magento_AdminNotification
"Update Frequency","Frecuencia de Actualización",module,Magento_AdminNotification
"Last Update","Última Actualización",module,Magento_AdminNotification
"Severity","Importancia",module,Magento_AdminNotification
"Date Added","Fecha de Creación",module,Magento_AdminNotification
"Message","Mensaje",module,Magento_AdminNotification
"Actions","Acciones",module,Magento_AdminNotification
"Close popup","Cerrar ventana emergente",module,Magento_AdminNotification
"You have viewed and resolved all recent system notices. Please refresh the web page to clear the notice alert.","Ha visto y resuelto todos los avisos recientes del sistema. Por favor actualice la página web para borrar la notificación de alerta.",module,Magento_AdminNotification
"Manage Shopping Cart","Administrar carrito de compras",module,Magento_AdvancedCheckout
"Create Order","Crear pedido",module,Magento_AdvancedCheckout
"Back","Atrás",module,Magento_AdvancedCheckout
"Add Products","Añadir productos",module,Magento_AdvancedCheckout
"Update Items and Quantities","Actualizar Artículos y Cantidades",module,Magento_AdvancedCheckout
"Are you sure you want to clear your cart?","¿Está seguro que desea borrar su carrito de compras?",module,Magento_AdvancedCheckout
"Clear my shopping cart","Vaciar mi carrito de compras",module,Magento_AdvancedCheckout
"Add selections to my cart","Añadir seleccionados a mi carrito de compras",module,Magento_AdvancedCheckout
"Cancel","Cancelar",module,Magento_AdvancedCheckout
"Shopping Cart for %1 in %2","Carrito de compras para %1 en %2",module,Magento_AdvancedCheckout
"Select products you want to buy","Seleccione los artículos que desea comprar",module,Magento_AdvancedCheckout
"Product","Producto",module,Magento_AdvancedCheckout
"Price","Precio",module,Magento_AdvancedCheckout
"Quantity","Cantidad",module,Magento_AdvancedCheckout
"Products in the Comparison List (%1)","Artículos en la lista de comparación (%1)",module,Magento_AdvancedCheckout
"Last ordered items (%1)","Últimos artículos pedidos (%1)",module,Magento_AdvancedCheckout
"Products","Productos",module,Magento_AdvancedCheckout
"ID","Número de Identificación (ID)",module,Magento_AdvancedCheckout
"SKU","Unidad de mantenimiento de existencias (SKU)",module,Magento_AdvancedCheckout
"Recently Compared Products (%1)","Productos comparados recientemente (%1)",module,Magento_AdvancedCheckout
"Recently Viewed Products (%1)","Productos vistos recientemente (%1)",module,Magento_AdvancedCheckout
"Add to Shopping Cart by SKU","Añadir al carrito de compras por SKU",module,Magento_AdvancedCheckout
"Add to Shopping Cart","Añadir al carrito de compras",module,Magento_AdvancedCheckout
"Wish List (%1)","Lista de deseos (%1)",module,Magento_AdvancedCheckout
"Apply","Aplicar",module,Magento_AdvancedCheckout
"Configure","Configurar",module,Magento_AdvancedCheckout
"Add to Order by SKU","Añadir al pedido por SKU",module,Magento_AdvancedCheckout
"Add to Order","Añadir al pedido",module,Magento_AdvancedCheckout
"Add Products to Order","Añadir artículos al pedido",module,Magento_AdvancedCheckout
"<span><span id=""sku-attention-num"">%1</span> product(s) require attention.</span>","<span><span id=""sku-attention-num"">%1</span> artículo(s) requieren su atención.</span>",module,Magento_AdvancedCheckout
"Remove All","Remover todos",module,Magento_AdvancedCheckout
"Only %1%2%3 left in stock","Sólo %1%2%3 disponible",module,Magento_AdvancedCheckout
"You can buy up to %1 of these per purchase.","Usted puede comprar %1 de estos por compra.",module,Magento_AdvancedCheckout
"You must buy at least %1 of these per purchase.","Usted debe comprar por lo menos %1 de éstos por compra.",module,Magento_AdvancedCheckout
"Specify the product's options.","Especifique las opciones del artículo.",module,Magento_AdvancedCheckout
"Alert me when this item is available.","Avísame cuando este artículo esté disponible.",module,Magento_AdvancedCheckout
"We can't find this customer.","No podemos encontrar este cliente.",module,Magento_AdvancedCheckout
"Shopping cart management is disabled for this customer.","La gestión del carrito de compras está deshabilitada para este cliente.",module,Magento_AdvancedCheckout
"We can't find this store.","No podemos encontrar esta tienda.",module,Magento_AdvancedCheckout
"Customers","Clientes",module,Magento_AdvancedCheckout
"Shopping Cart","Cesta",module,Magento_AdvancedCheckout
"Sorry, something went wrong. You can find out more in the error log.","Lo sentimos, algo salió mal. Encontrarás más información en el registro de errores.",module,Magento_AdvancedCheckout
"You do not have access to this.","No tienes acceso a esto.",module,Magento_AdvancedCheckout
"Ordered item id is not received.","No se recibió la id del artículo solicitado.",module,Magento_AdvancedCheckout
"Ordered item is not loaded.","No se cargó el artículo seleccionado.",module,Magento_AdvancedCheckout
"Quote item id is not received.","No se recibió la id de la cita del artículo.",module,Magento_AdvancedCheckout
"Quote item is not loaded.","No se cargó la cita del artículo.",module,Magento_AdvancedCheckout
"The wish list item id is not received.","No se recibió el identificador del artículo  de la lista de deseos.",module,Magento_AdvancedCheckout
"The wish list item is not loaded.","El artículo de la lista de deseo no está cargado.",module,Magento_AdvancedCheckout
"An error has occurred. See error log for details.","Ha ocurrido un error. Ver registro de errores para obtener más información.",module,Magento_AdvancedCheckout
"You cannot configure a product.","No puede configurar un artículo.",module,Magento_AdvancedCheckout
"You removed the items.","Eliminó los elementos.",module,Magento_AdvancedCheckout
"You removed the item.","Eliminó el elemento.",module,Magento_AdvancedCheckout
"You added %1 to your shopping cart.","Añadiste %1 a tu cesta.",module,Magento_AdvancedCheckout
"You cannot add a product.","No puedes añadir un producto.",module,Magento_AdvancedCheckout
"Order by SKU","Comprar por SKU",module,Magento_AdvancedCheckout
"The SKU was not found in the catalog.","El SKU no fue encontrado en el catálogo.",module,Magento_AdvancedCheckout
"Availability: Out of stock.","Disponibilidad: agotado.",module,Magento_AdvancedCheckout
"We don't have as many of these as you want.","No tenemos la cantidad que usted desea.",module,Magento_AdvancedCheckout
"You can't add this many to your cart.","No puedes añadir esta cantidad a su carrito de compras.",module,Magento_AdvancedCheckout
